parameter,response_var,gradient_var,target,r_squared,adj_r_squared,p_value,slope,intercept,n_sites
wood_allocation_fraction,TotSoilCarb,clay,elasticity,0.5674927447685961,0.4593659309607452,0.09486769996110922,-1.6240207388427615e-18,0.07010005682314704,6
wood_allocation_fraction,TotSoilCarb,clay,variance_explained,NA,NA,NA,-0,0.12671401393339277,6
wood_allocation_fraction,TotSoilCarb,ocd,elasticity,0.5532982567828186,0.44162282097852334,0.7378528030752131,-5.521786621362473e-20,0.07010005682314703,6
wood_allocation_fraction,TotSoilCarb,ocd,variance_explained,NA,NA,NA,-0,0.12671401393339277,6
wood_allocation_fraction,TotSoilCarb,twi,elasticity,0.5559968175107153,0.44499602188839416,0.6978988204298084,2.4198188005769026e-18,0.07010005682314699,6
wood_allocation_fraction,TotSoilCarb,twi,variance_explained,NA,NA,NA,0,0.12671401393339277,6
root_allocation_fraction,AbvGrndWood,MAT,elasticity,NA,NA,NA,0,2.4914091913572163,6
root_allocation_fraction,AbvGrndWood,MAT,variance_explained,NA,NA,NA,0,8.461589444677738,6
root_allocation_fraction,AbvGrndWood,MAP,elasticity,NA,NA,NA,-0,2.4914091913572163,6
root_allocation_fraction,AbvGrndWood,MAP,variance_explained,NA,NA,NA,-0,8.461589444677738,6
root_allocation_fraction,AbvGrndWood,clay,elasticity,NA,NA,NA,-0,2.4914091913572163,6
root_allocation_fraction,AbvGrndWood,clay,variance_explained,NA,NA,NA,-0,8.461589444677738,6
root_allocation_fraction,AbvGrndWood,ocd,elasticity,NA,NA,NA,-0,2.4914091913572163,6
root_allocation_fraction,AbvGrndWood,ocd,variance_explained,NA,NA,NA,-0,8.461589444677738,6
root_allocation_fraction,AbvGrndWood,twi,elasticity,NA,NA,NA,0,2.4914091913572163,6
root_allocation_fraction,AbvGrndWood,twi,variance_explained,NA,NA,NA,0,8.461589444677738,6
root_allocation_fraction,NPP,MAT,elasticity,0.6516189830620556,0.5645237288275695,0.31081089269358975,-5.74759096725873e-17,1.9557516772837584,6
root_allocation_fraction,NPP,MAT,variance_explained,NA,NA,NA,0,8.404689347556253,6
root_allocation_fraction,NPP,MAP,elasticity,0.51998452952751,0.3999806619093874,0.5947850125336233,6.678439852257756e-20,1.9557516772837569,6
root_allocation_fraction,NPP,MAP,variance_explained,NA,NA,NA,-0,8.404689347556253,6
root_allocation_fraction,NPP,clay,elasticity,0.5674927447685961,0.4593659309607452,0.09486769996110922,-2.5984331821484183e-17,1.9557516772837575,6
root_allocation_fraction,NPP,clay,variance_explained,NA,NA,NA,-0,8.404689347556253,6
root_allocation_fraction,NPP,ocd,elasticity,0.5532982567828186,0.44162282097852334,0.7378528030752131,-8.834858594179956e-19,1.9557516772837575,6
root_allocation_fraction,NPP,ocd,variance_explained,NA,NA,NA,-0,8.404689347556253,6
root_allocation_fraction,NPP,twi,elasticity,0.5559968175107153,0.44499602188839416,0.6978988204298084,3.871710080923044e-17,1.9557516772837569,6
root_allocation_fraction,NPP,twi,variance_explained,NA,NA,NA,0,8.404689347556253,6
root_allocation_fraction,TotSoilCarb,MAT,elasticity,0.4832602764920449,0.35407534561505605,0.31081089269358975,-5.74759096725873e-17,0.8328973407138689,6
root_allocation_fraction,TotSoilCarb,MAT,variance_explained,0.4832602764920449,0.35407534561505605,0.31081089269358975,-5.74759096725873e-17,0.884214125639949,6
root_allocation_fraction,TotSoilCarb,MAP,elasticity,0.51998452952751,0.3999806619093874,0.5947850125336233,6.678439852257756e-20,0.8328973407138677,6
root_allocation_fraction,TotSoilCarb,MAP,variance_explained,0.51998452952751,0.3999806619093874,0.5947850125336233,6.678439852257756e-20,0.8842141256399477,6
root_allocation_fraction,TotSoilCarb,clay,elasticity,0.5674927447685961,0.4593659309607452,0.09486769996110922,-2.5984331821484183e-17,0.8328973407138685,6
root_allocation_fraction,TotSoilCarb,clay,variance_explained,0.5674927447685961,0.4593659309607452,0.09486769996110922,-2.5984331821484183e-17,0.8842141256399484,6
root_allocation_fraction,TotSoilCarb,ocd,elasticity,0.5079204653273378,0.3849005816591723,0.7378528030752131,-8.834858594179956e-19,0.832897340713868,6
root_allocation_fraction,TotSoilCarb,ocd,variance_explained,0.5079204653273378,0.3849005816591723,0.7378528030752131,-8.834858594179956e-19,0.8842141256399481,6
root_allocation_fraction,TotSoilCarb,twi,elasticity,0.49782901088718784,0.37228626360898487,0.6978988204298084,3.871710080923044e-17,0.8328973407138675,6
root_allocation_fraction,TotSoilCarb,twi,variance_explained,0.49782901088718784,0.37228626360898487,0.6978988204298084,3.871710080923044e-17,0.8842141256399475,6
wood_turnover_rate,AbvGrndWood,MAT,elasticity,0.4832602764920449,0.35407534561505605,0.31081089269358975,-1.149518193451746e-16,1.4798277943105338,6
wood_turnover_rate,AbvGrndWood,MAT,variance_explained,0.4832602764920449,0.35407534561505605,0.31081089269358975,-1.4368977418146824e-17,0.20813490482323185,6
wood_turnover_rate,AbvGrndWood,MAP,elasticity,0.51998452952751,0.3999806619093874,0.5947850125336233,1.3356879704515512e-19,1.4798277943105314,6
wood_turnover_rate,AbvGrndWood,MAP,variance_explained,0.51998452952751,0.3999806619093874,0.5947850125336233,1.669609963064439e-20,0.20813490482323152,6
wood_turnover_rate,AbvGrndWood,clay,elasticity,0.5674927447685961,0.4593659309607452,0.09486769996110922,-5.1968663642968366e-17,1.4798277943105327,6
wood_turnover_rate,AbvGrndWood,clay,variance_explained,0.5674927447685961,0.4593659309607452,0.09486769996110922,-6.496082955371046e-18,0.20813490482323171,6
wood_turnover_rate,AbvGrndWood,ocd,elasticity,0.5079204653273378,0.3849005816591723,0.7378528030752131,-1.7669717188359912e-18,1.4798277943105322,6
wood_turnover_rate,AbvGrndWood,ocd,variance_explained,0.5079204653273378,0.3849005816591723,0.7378528030752131,-2.208714648544989e-19,0.2081349048232316,6
wood_turnover_rate,AbvGrndWood,twi,elasticity,0.49782901088718784,0.37228626360898487,0.6978988204298084,7.743420161846088e-17,1.4798277943105307,6
wood_turnover_rate,AbvGrndWood,twi,variance_explained,0.49782901088718784,0.37228626360898487,0.6978988204298084,9.67927520230761e-18,0.20813490482323146,6
wood_turnover_rate,NPP,MAT,elasticity,0.6516189830620556,0.5645237288275695,0.31081089269358975,2.873795483629365e-17,0.895737305444118,6
wood_turnover_rate,NPP,MAT,variance_explained,NA,NA,NA,0,0.21280158367499932,6
wood_turnover_rate,NPP,MAP,elasticity,0.51998452952751,0.3999806619093874,0.5947850125336233,-3.339219926128878e-20,0.8957373054441188,6
wood_turnover_rate,NPP,MAP,variance_explained,NA,NA,NA,-0,0.21280158367499932,6
wood_turnover_rate,NPP,clay,elasticity,0.5674927447685961,0.4593659309607452,0.09486769996110922,1.2992165910742092e-17,0.8957373054441183,6
wood_turnover_rate,NPP,clay,variance_explained,NA,NA,NA,-0,0.21280158367499932,6
wood_turnover_rate,NPP,ocd,elasticity,0.5532982567828186,0.44162282097852334,0.7378528030752131,4.417429297089978e-19,0.8957373054441183,6
wood_turnover_rate,NPP,ocd,variance_explained,NA,NA,NA,-0,0.21280158367499932,6
wood_turnover_rate,NPP,twi,elasticity,0.5559968175107153,0.44499602188839416,0.6978988204298084,-1.935855040461522e-17,0.8957373054441188,6
wood_turnover_rate,NPP,twi,variance_explained,NA,NA,NA,0,0.21280158367499932,6
wood_turnover_rate,TotSoilCarb,MAT,elasticity,0.6516189830620556,0.5645237288275695,0.31081089269358975,-5.74759096725873e-17,1.6616177716223428,6
wood_turnover_rate,TotSoilCarb,MAT,variance_explained,0.6516189830620556,0.5645237288275695,0.31081089269358975,-1.149518193451746e-16,2.1912353150557538,6
wood_turnover_rate,TotSoilCarb,MAP,elasticity,0.51998452952751,0.3999806619093874,0.5947850125336233,6.678439852257756e-20,1.6616177716223413,6
wood_turnover_rate,TotSoilCarb,MAP,variance_explained,0.51998452952751,0.3999806619093874,0.5947850125336233,1.3356879704515512e-19,2.1912353150557515,6
wood_turnover_rate,TotSoilCarb,clay,elasticity,0.5674927447685961,0.4593659309607452,0.09486769996110922,-2.5984331821484183e-17,1.6616177716223421,6
wood_turnover_rate,TotSoilCarb,clay,variance_explained,0.5674927447685961,0.4593659309607452,0.09486769996110922,-5.1968663642968366e-17,2.191235315055753,6
wood_turnover_rate,TotSoilCarb,ocd,elasticity,0.5532982567828186,0.44162282097852334,0.7378528030752131,-8.834858594179956e-19,1.6616177716223421,6
wood_turnover_rate,TotSoilCarb,ocd,variance_explained,0.5532982567828186,0.44162282097852334,0.7378528030752131,-1.7669717188359912e-18,2.191235315055752,6
wood_turnover_rate,TotSoilCarb,twi,elasticity,0.5559968175107153,0.44499602188839416,0.6978988204298084,3.871710080923044e-17,1.6616177716223413,6
wood_turnover_rate,TotSoilCarb,twi,variance_explained,0.5559968175107153,0.44499602188839416,0.6978988204298084,7.743420161846088e-17,2.191235315055751,6
